[2025-05-21 11:10:30.596377] ets Jul 29 2019 12:21:46
[2025-05-21 11:10:30.596515] 
[2025-05-21 11:19:10.806089] [I]      215 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=28876 D-LEN=8 DATA=	u CRC=43 ACK=0 RETRY=0
[2025-05-21 11:19:10.814270] [I]      225 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 11:19:10.822213] [I]      225 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 28876)
[2025-05-21 11:19:10.833149] [I]      236 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 30102, Frame ID: 28876)
[2025-05-21 11:19:10.840116] [I]      255 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:19:10.846099] [I]      255 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:19:10.860141] [I]      274 loraraw.cpp         : 235 | [LR] Packet: 0509CC70F80805090504967504002B
[2025-05-21 11:19:10.918062] [I]      333 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:10.926125] [I]      333 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 11:19:10.934087] [I]      350 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:10.943161] [I]      350 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:19:11.050311] [I]      466 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:19:11.056214] [I]      466 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 11:19:11.062282] [I]      477 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:19:11.069205] [I]      477 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:19:11.082102] [I]      496 loraraw.cpp         : 235 | [LR] Packet: 0509CC70FA080509050496750400FB
[2025-05-21 11:19:11.140500] [I]      556 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.149159] [I]      556 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:19:11.157207] [I]      572 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.165100] [I]      572 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:19:11.271122] [I]      688 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:19:11.277143] [I]      688 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 11:19:11.284089] [I]      699 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:19:11.290123] [I]      699 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:19:11.303063] [I]      718 loraraw.cpp         : 235 | [LR] Packet: 0509CC70FC0805090504967504008C
[2025-05-21 11:19:11.361317] [I]      777 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.371186] [I]      778 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:19:11.378084] [I]      794 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.386206] [I]      794 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:19:11.492215] [I]      909 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:19:11.498155] [I]      909 mac.cpp             : 422 | [MAC] Retry 3/3
[2025-05-21 11:19:11.504312] [I]      920 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:19:11.511096] [I]      920 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:19:11.524135] [I]      939 loraraw.cpp         : 235 | [LR] Packet: 0509CC70FE0805090504967504005C
[2025-05-21 11:19:11.582241] [I]      998 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.591217] [I]      999 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:19:11.598122] [I]     1015 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.606074] [I]     1015 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:19:11.714194] [I]     1131 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:19:11.722228] [W]     1131 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 11:19:11.728114] [W]     1142 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 11:19:11.735119] [I]     1148 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:19:11.744303] [W]     1148 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 30102 (frame 28876)
[2025-05-21 11:19:11.753068] [I]     1160 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327772
[2025-05-21 11:19:11.758096] [I]     1171 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 11:19:11.764156] [I]     1181 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 11:19:11.777346] [I]     1194 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 11:19:11.784097] [I]     1194 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 11:19:11.786089] Sleeping for 598795 ms
[2025-05-21 11:29:04.683872] ets Jul 29 2019 12:21:46
[2025-05-21 11:29:04.684137] 
[2025-05-21 11:29:04.688991] rst:0x5 (DEEPSLEEP_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
[2025-05-21 11:29:04.691857] configsip: 0, SPIWP:0xee
[2025-05-21 11:29:04.697885] clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
[2025-05-21 11:29:04.699811] mode:DIO, clock div:2
[2025-05-21 11:29:04.701857] load:0x3fff0030,len:1184
[2025-05-21 11:29:04.704824] load:0x40078000,len:13232
[2025-05-21 11:29:04.706816] load:0x40080400,len:3028
[2025-05-21 11:29:04.707839] entry 0x400805e4
[2025-05-21 11:29:04.768909] [    27][D][esp32-hal-cpu.c:244] setCpuFrequencyMhz(): PLL: 480 / 2 = 240 Mhz, APB: 80000000 Hz
[2025-05-21 11:29:04.784839] [I]       38 transport.cpp       :  54 | [TRANSPORT] Initializing...
[2025-05-21 11:29:04.829816] [I]       91 lora.cpp            :  32 | [LORA] Init
[2025-05-21 11:29:04.835834] [I]       91 scheduler.cpp       :  77 | [SCHED] Cleanup started
[2025-05-21 11:29:04.848145] [I]      108 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:04.852809] [I]      109 loraraw.cpp         :  46 | [LR] Init
[2025-05-21 11:29:04.858858] [I]      119 mac.cpp             : 103 | [MAC] Init
[2025-05-21 11:29:04.868835] [I]      121 routing_table.cpp   :  49 | [RTABLE] Routing table initialized. (4 B, 2 routes) Heap: 328396
[2025-05-21 11:29:04.874791] [I]      131 routing.cpp         :  64 | [ROUTING] Initialized
[2025-05-21 11:29:04.880891] [I]      131 transport.cpp       :  74 | [TRANSPORT] Initialized
[2025-05-21 11:29:04.888812] [W]      142 routing_table.cpp   :  84 | [RTABLE] Route for 0x09 already exists
[2025-05-21 11:29:04.896852] [I]      152 transport.cpp       : 168 | [TRANSPORT] Registered event(s) for port 1
[2025-05-21 11:29:04.903843] [I]      163 transport.cpp       :  93 | [TRANSPORT] Preparing to send
[2025-05-21 11:29:04.913803] [I]      163 transport.cpp       : 368 | [TRANSPORT] SEGMENT: ID=18174 PORT=1 ACKreq=0 ACKResp=0 D-LEN=0 DATA=
[2025-05-21 11:29:04.920820] [I]      173 routing.cpp         :  90 | [ROUTING] Sending packet:
[2025-05-21 11:29:04.929847] [I]      183 routing.cpp         : 299 | [ROUTING] PACKET: SRC=05 DST=09 TTL=5 D-LEN=4 DATA=F
[2025-05-21 11:29:04.937824] [I]      194 routing_table.cpp   :  74 | [RTABLE] Queried route for 0x09, through 0x09
[2025-05-21 11:29:04.944843] [I]      204 mac.cpp             : 115 | [MAC] Preparing to send
[2025-05-21 11:29:04.950809] [I]      204 mac.cpp             : 128 | [MAC] PDU ready
[2025-05-21 11:29:04.961919] [I]      215 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=10738 D-LEN=8 DATA=	F CRC=34 ACK=0 RETRY=0
[2025-05-21 11:29:04.968813] [I]      225 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 11:29:04.976899] [I]      225 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 10738)
[2025-05-21 11:29:04.987821] [I]      236 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 18174, Frame ID: 10738)
[2025-05-21 11:29:04.994867] [I]      255 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:29:05.000827] [I]      255 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:29:05.014795] [I]      274 loraraw.cpp         : 235 | [LR] Packet: 0509F229F80805090504FE46040022
[2025-05-21 11:29:05.072884] [I]      333 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.080855] [I]      333 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 11:29:05.089840] [I]      350 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.097812] [I]      350 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:29:05.203902] [I]      465 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:29:05.209832] [I]      465 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 11:29:05.215843] [I]      476 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:29:05.226437] [I]      476 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:29:05.236891] [I]      495 loraraw.cpp         : 235 | [LR] Packet: 0509F229FA0805090504FE460400F2
[2025-05-21 11:29:05.293881] [I]      555 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.304392] [I]      555 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:29:05.310841] [I]      571 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.318930] [I]      571 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:29:05.425851] [I]      687 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:29:05.430815] [I]      687 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 11:29:05.438071] [I]      698 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:29:05.443827] [I]      698 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:29:05.457984] [I]      717 loraraw.cpp         : 235 | [LR] Packet: 0509F229FC0805090504FE46040085
[2025-05-21 11:29:05.514854] [I]      777 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.524908] [I]      777 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:29:05.531818] [I]      793 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.539863] [I]      793 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:29:05.645822] [I]      908 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:29:05.651880] [I]      908 mac.cpp             : 422 | [MAC] Retry 3/3
[2025-05-21 11:29:05.657931] [I]      919 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:29:05.664806] [I]      919 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:29:05.677812] [I]      938 loraraw.cpp         : 235 | [LR] Packet: 0509F229FE0805090504FE46040055
[2025-05-21 11:29:05.736304] [I]      997 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.744843] [I]      997 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:29:05.751896] [I]     1014 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.760861] [I]     1014 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:29:05.866840] [I]     1129 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:29:05.874870] [W]     1129 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 11:29:05.880935] [W]     1140 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 11:29:05.887927] [I]     1146 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:29:05.896918] [W]     1146 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 18174 (frame 10738)
[2025-05-21 11:29:05.905916] [I]     1158 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327772
[2025-05-21 11:29:05.910826] [I]     1169 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 11:29:05.916812] [I]     1179 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 11:29:05.929829] [I]     1192 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 11:29:05.936879] [I]     1192 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 11:29:05.939079] Sleeping for 73798 ms
[2025-05-21 11:30:19.019096] ets Jul 29 2019 12:21:46
[2025-05-21 11:30:19.019267] 
[2025-05-21 11:30:19.024763] rst:0x5 (DEEPSLEEP_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
[2025-05-21 11:30:19.026110] configsip: 0, SPIWP:0xee
[2025-05-21 11:30:19.033055] clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
[2025-05-21 11:30:19.035079] mode:DIO, clock div:2
[2025-05-21 11:30:19.037520] load:0x3fff0030,len:1184
[2025-05-21 11:30:19.040122] load:0x40078000,len:13232
[2025-05-21 11:30:19.041041] load:0x40080400,len:3028
[2025-05-21 11:30:19.043241] entry 0x400805e4
[2025-05-21 11:30:19.104246] [    27][D][esp32-hal-cpu.c:244] setCpuFrequencyMhz(): PLL: 480 / 2 = 240 Mhz, APB: 80000000 Hz
[2025-05-21 11:30:19.119038] [I]       38 transport.cpp       :  54 | [TRANSPORT] Initializing...
[2025-05-21 11:30:19.164060] [I]       91 lora.cpp            :  32 | [LORA] Init
[2025-05-21 11:30:19.171037] [I]       91 scheduler.cpp       :  77 | [SCHED] Cleanup started
[2025-05-21 11:30:19.183072] [I]      108 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.188076] [I]      109 loraraw.cpp         :  46 | [LR] Init
[2025-05-21 11:30:19.193608] [I]      119 mac.cpp             : 103 | [MAC] Init
[2025-05-21 11:30:19.203715] [I]      121 routing_table.cpp   :  49 | [RTABLE] Routing table initialized. (4 B, 2 routes) Heap: 328396
[2025-05-21 11:30:19.209296] [I]      131 routing.cpp         :  64 | [ROUTING] Initialized
[2025-05-21 11:30:19.216065] [I]      131 transport.cpp       :  74 | [TRANSPORT] Initialized
[2025-05-21 11:30:19.224291] [W]      142 routing_table.cpp   :  84 | [RTABLE] Route for 0x09 already exists
[2025-05-21 11:30:19.232039] [I]      152 transport.cpp       : 168 | [TRANSPORT] Registered event(s) for port 1
[2025-05-21 11:30:19.239081] [I]      163 transport.cpp       :  93 | [TRANSPORT] Preparing to send
[2025-05-21 11:30:19.249183] [I]      163 transport.cpp       : 368 | [TRANSPORT] SEGMENT: ID=22484 PORT=1 ACKreq=0 ACKResp=0 D-LEN=0 DATA=
[2025-05-21 11:30:19.256090] [I]      173 routing.cpp         :  90 | [ROUTING] Sending packet:
[2025-05-21 11:30:19.265030] [I]      183 routing.cpp         : 299 | [ROUTING] PACKET: SRC=05 DST=09 TTL=5 D-LEN=4 DATA=�
[2025-05-21 11:30:19.273114] [I]      194 routing_table.cpp   :  74 | [RTABLE] Queried route for 0x09, through 0x09
[2025-05-21 11:30:19.279034] [I]      204 mac.cpp             : 115 | [MAC] Preparing to send
[2025-05-21 11:30:19.285057] [I]      204 mac.cpp             : 128 | [MAC] PDU ready
[2025-05-21 11:30:19.296031] [I]      215 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=5204 D-LEN=8 DATA=	� CRC=46 ACK=0 RETRY=0
[2025-05-21 11:30:19.303039] [I]      225 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 11:30:19.312048] [I]      225 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 5204)
[2025-05-21 11:30:19.323235] [I]      236 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 22484, Frame ID: 5204)
[2025-05-21 11:30:19.329030] [I]      255 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:30:19.336039] [I]      255 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:30:19.350010] [I]      274 loraraw.cpp         : 235 | [LR] Packet: 05095414F80805090504D45704002E
[2025-05-21 11:30:19.408169] [I]      333 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.416060] [I]      334 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 11:30:19.424179] [I]      350 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.432066] [I]      350 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:30:19.539100] [I]      465 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:30:19.545085] [I]      465 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 11:30:19.551020] [I]      476 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:30:19.558045] [I]      476 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:30:19.571164] [I]      495 loraraw.cpp         : 235 | [LR] Packet: 05095414FA0805090504D4570400FE
[2025-05-21 11:30:19.629053] [I]      554 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.638086] [I]      555 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:30:19.645057] [I]      571 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.653054] [I]      571 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:30:19.760061] [I]      687 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:30:19.766047] [I]      687 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 11:30:19.772071] [I]      698 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:30:19.779087] [I]      698 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:30:19.792132] [I]      717 loraraw.cpp         : 235 | [LR] Packet: 05095414FC0805090504D457040089
[2025-05-21 11:30:19.850066] [I]      776 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.859060] [I]      777 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:30:19.866104] [I]      793 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:19.875065] [I]      793 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:30:19.981074] [I]      908 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:30:19.986339] [I]      908 mac.cpp             : 422 | [MAC] Retry 3/3
[2025-05-21 11:30:19.993106] [I]      919 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:30:19.999042] [I]      919 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:30:20.013048] [I]      938 loraraw.cpp         : 235 | [LR] Packet: 05095414FE0805090504D457040059
[2025-05-21 11:30:20.070068] [I]      997 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:20.080114] [I]      997 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:30:20.087067] [I]     1014 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:20.095064] [I]     1014 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:30:20.202219] [I]     1130 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:30:20.211063] [W]     1130 mac.cpp             : 417 | [MAC] Max retries (3) reached, transmission failed
[2025-05-21 11:30:20.217053] [W]     1141 mac.cpp             : 554 | [MAC] TX error (1)
[2025-05-21 11:30:20.223076] [I]     1147 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:30:20.233042] [W]     1147 transport.cpp       : 281 | [TRANSPORT] TX Error for UDP segment 22484 (frame 5204)
[2025-05-21 11:30:20.241089] [I]     1159 routing_table.cpp   :  60 | [RTABLE] Routing table de-initialized. Heap: 327772
[2025-05-21 11:30:20.247031] [I]     1170 mac.cpp             : 108 | [MAC] Deinit
[2025-05-21 11:30:20.252034] [I]     1170 lora.cpp            :  37 | [LORA] Deinit
[2025-05-21 11:30:20.266066] [I]     1193 routing.cpp         :  75 | [ROUTING] Deinitialized
[2025-05-21 11:30:20.272205] [I]     1193 transport.cpp       :  88 | [TRANSPORT] De-initialized
[2025-05-21 11:30:20.274108] Sleeping for 148797 ms
[2025-05-21 11:32:47.510419] ets Jul 29 2019 12:21:46
[2025-05-21 11:32:47.510532] 
[2025-05-21 11:32:47.515431] rst:0x5 (DEEPSLEEP_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
[2025-05-21 11:32:47.517421] configsip: 0, SPIWP:0xee
[2025-05-21 11:32:47.524839] clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00
[2025-05-21 11:32:47.526449] mode:DIO, clock div:2
[2025-05-21 11:32:47.528386] load:0x3fff0030,len:1184
[2025-05-21 11:32:47.530397] load:0x40078000,len:13232
[2025-05-21 11:32:47.533393] load:0x40080400,len:3028
[2025-05-21 11:32:47.534414] entry 0x400805e4
[2025-05-21 11:32:47.595420] [    27][D][esp32-hal-cpu.c:244] setCpuFrequencyMhz(): PLL: 480 / 2 = 240 Mhz, APB: 80000000 Hz
[2025-05-21 11:32:47.611393] [I]       38 transport.cpp       :  54 | [TRANSPORT] Initializing...
[2025-05-21 11:32:47.655476] [I]       91 lora.cpp            :  32 | [LORA] Init
[2025-05-21 11:32:47.662406] [I]       91 scheduler.cpp       :  77 | [SCHED] Cleanup started
[2025-05-21 11:32:47.674630] [I]      108 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:47.679539] [I]      108 loraraw.cpp         :  46 | [LR] Init
[2025-05-21 11:32:47.684428] [I]      119 mac.cpp             : 103 | [MAC] Init
[2025-05-21 11:32:47.694402] [I]      121 routing_table.cpp   :  49 | [RTABLE] Routing table initialized. (4 B, 2 routes) Heap: 328396
[2025-05-21 11:32:47.701442] [I]      131 routing.cpp         :  64 | [ROUTING] Initialized
[2025-05-21 11:32:47.707444] [I]      131 transport.cpp       :  74 | [TRANSPORT] Initialized
[2025-05-21 11:32:47.715391] [W]      142 routing_table.cpp   :  84 | [RTABLE] Route for 0x09 already exists
[2025-05-21 11:32:47.723459] [I]      152 transport.cpp       : 168 | [TRANSPORT] Registered event(s) for port 1
[2025-05-21 11:32:47.730497] [I]      163 transport.cpp       :  93 | [TRANSPORT] Preparing to send
[2025-05-21 11:32:47.740589] [I]      163 transport.cpp       : 368 | [TRANSPORT] SEGMENT: ID=58776 PORT=1 ACKreq=0 ACKResp=0 D-LEN=0 DATA=
[2025-05-21 11:32:47.747388] [I]      173 routing.cpp         :  90 | [ROUTING] Sending packet:
[2025-05-21 11:32:47.756409] [I]      183 routing.cpp         : 299 | [ROUTING] PACKET: SRC=05 DST=09 TTL=5 D-LEN=4 DATA=�
[2025-05-21 11:32:47.764446] [I]      194 routing_table.cpp   :  74 | [RTABLE] Queried route for 0x09, through 0x09
[2025-05-21 11:32:47.771425] [I]      204 mac.cpp             : 115 | [MAC] Preparing to send
[2025-05-21 11:32:47.776407] [I]      204 mac.cpp             : 128 | [MAC] PDU ready
[2025-05-21 11:32:47.787512] [I]      215 mac.cpp             : 565 | [MAC] FRAME: TX=05 RX=09 ID=12514 D-LEN=8 DATA=	� CRC=45 ACK=0 RETRY=0
[2025-05-21 11:32:47.794414] [I]      225 mac.cpp             : 141 | [MAC] FSM transmission scheduled
[2025-05-21 11:32:47.804867] [I]      225 routing.cpp         : 132 | [ROUTING] Added packet to send queue (ID: 12514)
[2025-05-21 11:32:47.814477] [I]      236 transport.cpp       : 133 | [TRANSPORT] Scheduled to send segment (Segment ID: 58776, Frame ID: 12514)
[2025-05-21 11:32:47.820398] [I]      255 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:32:47.827388] [I]      255 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:32:47.841403] [I]      274 loraraw.cpp         : 235 | [LR] Packet: 0509E230F8080509050498E504002D
[2025-05-21 11:32:47.899412] [I]      333 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:47.907573] [I]      333 mac.cpp             : 484 | [MAC] Frame sent successfully, waiting for ACK
[2025-05-21 11:32:47.915427] [I]      350 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:47.924465] [I]      350 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:32:48.030420] [I]      465 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:32:48.036719] [I]      465 mac.cpp             : 422 | [MAC] Retry 1/3
[2025-05-21 11:32:48.042403] [I]      476 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:32:48.049417] [I]      476 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:32:48.062392] [I]      495 loraraw.cpp         : 235 | [LR] Packet: 0509E230FA080509050498E50400FD
[2025-05-21 11:32:48.120492] [I]      554 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.129457] [I]      555 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:32:48.136431] [I]      571 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.145368] [I]      571 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:32:48.251571] [I]      687 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:32:48.257752] [I]      687 mac.cpp             : 422 | [MAC] Retry 2/3
[2025-05-21 11:32:48.264409] [I]      698 loraraw.cpp         : 155 | [LR] Set power to -9 dBm
[2025-05-21 11:32:48.270397] [I]      698 loraraw.cpp         :  57 | [LR] Preparing to send
[2025-05-21 11:32:48.283397] [I]      717 loraraw.cpp         : 235 | [LR] Packet: 0509E230FC080509050498E504008A
[2025-05-21 11:32:48.341460] [I]      776 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.351450] [I]      777 mac.cpp             : 484 | [MAC] Frame sent successfully after retry, waiting for ACK
[2025-05-21 11:32:48.358412] [I]      793 loraraw.cpp         : 185 | [LR] Started Receiving
[2025-05-21 11:32:48.366465] [I]      793 mac.cpp             : 510 | [MAC] Timeout d'ACK: 108ms (36096us airtime)
[2025-05-21 11:32:48.472431] [I]      908 mac.cpp             : 414 | [MAC] ACK timeout
[2025-05-21 11:32:48.478408] [I]      908 mac.cpp             : 422 | [MAC] Retry 3/3
